variant,method,tpr_at_0.1pct_fpr,f1_at_0.1pct_fpr,tpr_at_1pct_fpr,f1_at_1pct_fpr,auc_roc,num_samples,path
stylistic_cleanup,Binoculars,0.5291216287123518,0.6910162406633318,0.9379788015531535,0.956856867573065,0.9966420100044528,31708,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/Binoculars/Binoculars-stylistic-cleanup.json
stylistic_cleanup,GPTZero,0.5405603945849512,0.7007686551935243,0.9826844369818448,0.9802669458257,0.9975801005629,31244,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/metrics_XGB_SVM_GPTZERO/stylistic_cleanup/hc3_stylistic_cleanup_10000_clean_test_gptzero_like.json
stylistic_cleanup,XGB,0.8769020883618428,0.9333184407461187,0.9756532689684122,0.9764217822822034,0.999069433016708,31244,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/metrics_XGB_SVM_GPTZERO/stylistic_cleanup/hc3_stylistic_cleanup_10000_clean_test_xgboost_tfidf.json
stylistic_cleanup,SVM,0.9542449365096024,0.975486777879097,0.9964319445901983,0.987006237006237,0.999739457675972,31244,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/metrics_XGB_SVM_GPTZERO/stylistic_cleanup/hc3_stylistic_cleanup_10000_clean_test_svm_tfidf.json
