variant,method,tpr_at_0.1pct_fpr,f1_at_0.1pct_fpr,tpr_at_1pct_fpr,f1_at_1pct_fpr,num_samples,path
original_clean,DetectGPT (GPT2-Large),0.00536480686695279,0.010666666666666666,0.029506437768240343,0.05678884873515746,3728,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/DetectGPT/metric_results/DetectGPT-GPT2Large-HC3-10000.json
original_clean,DetectGPT (Falcon-7B),0.0,0.0,0.009120171673819743,0.01791359325605901,3728,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/DetectGPT/metric_results/DetectGPT-Falcon-HC3-10000.json
original_clean,DetectGPT (Falcon-Instruct),0.000536480686695279,0.0010723860589812334,0.024141630901287552,0.0467047223663726,3728,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/DetectGPT/metric_results/DetectGPT-Falcon_Instruct-HC3-10000.json
original_clean,Binoculars,0.6112841179703242,0.7578062904507777,0.9638212126763144,0.971832286664204,33097,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/Binoculars/Binoculars-Falcon-7bHC3-10000.json
original_clean,GPTZero,0.5038958657988817,0.6692640165581057,0.9688330736089468,0.9745504840940524,32624,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/metrics_XGB_SVM_GPTZERO/original_clean/hc3_unified_10000_seed42_clean_test_gptzero_like.json
original_clean,XGB,0.8492987441562013,0.9175538499628622,0.9666330552754606,0.9731899773891376,32624,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/metrics_XGB_SVM_GPTZERO/original_clean/hc3_unified_10000_seed42_clean_test_xgboost_tfidf.json
original_clean,SVM,0.9369328077733982,0.9664791262824454,0.9936749472912274,0.9870248122012292,32624,/Users/cynthia/Documents/CSCI544/CSCI544-FinalProject/Metrics/metrics_XGB_SVM_GPTZERO/original_clean/hc3_unified_10000_seed42_clean_test_svm_tfidf.json
