detector_name,split,fpr,tpr,threshold
xgboost_tfidf,test,0.0,0.2740952380952381,0.9925532937049866
xgboost_tfidf,test,0.0,0.2744761904761905,0.9925474524497986
xgboost_tfidf,test,0.0,0.32552380952380955,0.9910393357276917
xgboost_tfidf,test,0.0,0.3259047619047619,0.9910194277763367
xgboost_tfidf,test,0.0,0.3394285714285714,0.9906270503997803
xgboost_tfidf,test,0.0,0.3398095238095238,0.9906173348426819
xgboost_tfidf,test,0.0,0.3527619047619048,0.9901542067527771
xgboost_tfidf,test,0.0,0.35314285714285715,0.9901483654975891
xgboost_tfidf,test,0.0,0.37657142857142856,0.9892065525054932
xgboost_tfidf,test,0.0,0.3769523809523809,0.9892022013664246
xgboost_tfidf,test,0.0,0.5146666666666667,0.980209231376648
xgboost_tfidf,test,0.0,0.5150476190476191,0.980207622051239
xgboost_tfidf,test,0.0,0.52,0.9798015356063843
xgboost_tfidf,test,9.394964299135663e-05,0.52,0.9797419905662537
xgboost_tfidf,test,9.394964299135663e-05,0.5697142857142857,0.9751303791999817
xgboost_tfidf,test,9.394964299135663e-05,0.5700952380952381,0.9751142859458923
xgboost_tfidf,test,9.394964299135663e-05,0.6198095238095238,0.9692184329032898
xgboost_tfidf,test,9.394964299135663e-05,0.6201904761904762,0.9692156314849854
xgboost_tfidf,test,9.394964299135663e-05,0.632,0.967663049697876
xgboost_tfidf,test,9.394964299135663e-05,0.6323809523809524,0.9676625728607178
xgboost_tfidf,test,9.394964299135663e-05,0.6624761904761904,0.9622089862823486
xgboost_tfidf,test,9.394964299135663e-05,0.6628571428571428,0.9621394276618958
xgboost_tfidf,test,9.394964299135663e-05,0.6887619047619048,0.9581450819969177
xgboost_tfidf,test,9.394964299135663e-05,0.6891428571428572,0.9580657482147217
xgboost_tfidf,test,9.394964299135663e-05,0.7188571428571429,0.952571451663971
xgboost_tfidf,test,0.00018789928598271326,0.7188571428571429,0.9525612592697144
xgboost_tfidf,test,0.00018789928598271326,0.7285714285714285,0.9504975080490112
xgboost_tfidf,test,0.0002818489289740699,0.7285714285714285,0.9504207968711853
xgboost_tfidf,test,0.0002818489289740699,0.7883809523809524,0.9324867725372314
xgboost_tfidf,test,0.0003757985719654265,0.7883809523809524,0.9324312806129456
xgboost_tfidf,test,0.0003757985719654265,0.8238095238095238,0.9164902567863464
xgboost_tfidf,test,0.00046974821495678314,0.8238095238095238,0.9164586067199707
xgboost_tfidf,test,0.00046974821495678314,0.8323809523809523,0.9106192588806152
xgboost_tfidf,test,0.0005636978579481398,0.8323809523809523,0.9103521108627319
xgboost_tfidf,test,0.0005636978579481398,0.8683809523809524,0.8885967135429382
xgboost_tfidf,test,0.0006576475009394964,0.8683809523809524,0.8882999420166016
xgboost_tfidf,test,0.0006576475009394964,0.8714285714285714,0.8857488632202148
xgboost_tfidf,test,0.000751597143930853,0.8714285714285714,0.8856802582740784
xgboost_tfidf,test,0.000751597143930853,0.8931428571428571,0.8706746697425842
xgboost_tfidf,test,0.0008455467869222097,0.8931428571428571,0.8704564571380615
xgboost_tfidf,test,0.0008455467869222097,0.8965714285714286,0.8673058152198792
xgboost_tfidf,test,0.0009394964299135663,0.8965714285714286,0.8670224547386169
xgboost_tfidf,test,0.0009394964299135663,0.9127619047619048,0.8494589328765869
xgboost_tfidf,test,0.001033446072904923,0.9127619047619048,0.849394679069519
xgboost_tfidf,test,0.001033446072904923,0.9146666666666666,0.8477451801300049
xgboost_tfidf,test,0.0011273957158962795,0.9146666666666666,0.8470964431762695
xgboost_tfidf,test,0.0011273957158962795,0.9161904761904762,0.844476580619812
xgboost_tfidf,test,0.0012213453588876362,0.9161904761904762,0.8443154096603394
xgboost_tfidf,test,0.0012213453588876362,0.9180952380952381,0.8425902128219604
xgboost_tfidf,test,0.0013152950018789928,0.9180952380952381,0.8425062298774719
xgboost_tfidf,test,0.0013152950018789928,0.9196190476190477,0.8406675457954407
xgboost_tfidf,test,0.0014092446448703494,0.9196190476190477,0.8394858837127686
xgboost_tfidf,test,0.0014092446448703494,0.9247619047619048,0.8330550789833069
xgboost_tfidf,test,0.001503194287861706,0.9247619047619048,0.8326545357704163
xgboost_tfidf,test,0.001503194287861706,0.9255238095238095,0.8311019539833069
xgboost_tfidf,test,0.0015971439308530627,0.9255238095238095,0.8310978412628174
xgboost_tfidf,test,0.0015971439308530627,0.9262857142857143,0.8297920227050781
xgboost_tfidf,test,0.0016910935738444193,0.9262857142857143,0.8297479152679443
xgboost_tfidf,test,0.0016910935738444193,0.9299047619047619,0.8249707818031311
xgboost_tfidf,test,0.001785043216835776,0.9299047619047619,0.8240506052970886
xgboost_tfidf,test,0.001785043216835776,0.9331428571428572,0.8212259411811829
xgboost_tfidf,test,0.0018789928598271326,0.9331428571428572,0.821027398109436
xgboost_tfidf,test,0.0018789928598271326,0.9346666666666666,0.818615198135376
xgboost_tfidf,test,0.001972942502818489,0.9346666666666666,0.8182709217071533
xgboost_tfidf,test,0.001972942502818489,0.9361904761904762,0.8150577545166016
xgboost_tfidf,test,0.002066892145809846,0.9361904761904762,0.8147739768028259
xgboost_tfidf,test,0.002066892145809846,0.9367619047619048,0.8133461475372314
xgboost_tfidf,test,0.0021608417888012025,0.9367619047619048,0.812981903553009
xgboost_tfidf,test,0.0021608417888012025,0.9405714285714286,0.8041497468948364
xgboost_tfidf,test,0.002254791431792559,0.9405714285714286,0.8035774827003479
xgboost_tfidf,test,0.002254791431792559,0.9415238095238095,0.8015369176864624
xgboost_tfidf,test,0.0024426907177752723,0.9415238095238095,0.8012564182281494
xgboost_tfidf,test,0.0024426907177752723,0.944,0.7952359318733215
xgboost_tfidf,test,0.002536640360766629,0.944,0.7943196296691895
xgboost_tfidf,test,0.002536640360766629,0.9466666666666667,0.7873101830482483
xgboost_tfidf,test,0.0026305900037579856,0.9466666666666667,0.7861331105232239
xgboost_tfidf,test,0.0026305900037579856,0.9468571428571428,0.785951554775238
xgboost_tfidf,test,0.0027245396467493422,0.9468571428571428,0.7847084403038025
xgboost_tfidf,test,0.0027245396467493422,0.9493333333333334,0.7798828482627869
xgboost_tfidf,test,0.002818489289740699,0.9493333333333334,0.7792854309082031
xgboost_tfidf,test,0.002818489289740699,0.9512380952380952,0.7754305601119995
xgboost_tfidf,test,0.0029124389327320555,0.9512380952380952,0.7749629616737366
xgboost_tfidf,test,0.0029124389327320555,0.9539047619047619,0.7681888341903687
xgboost_tfidf,test,0.003006388575723412,0.9539047619047619,0.7681585550308228
xgboost_tfidf,test,0.003006388575723412,0.9546666666666667,0.7676679491996765
xgboost_tfidf,test,0.0031003382187147687,0.9546666666666667,0.766736626625061
xgboost_tfidf,test,0.0031003382187147687,0.9552380952380952,0.7657420039176941
xgboost_tfidf,test,0.0031942878617061254,0.9552380952380952,0.7648942470550537
xgboost_tfidf,test,0.0031942878617061254,0.9558095238095238,0.7640111446380615
xgboost_tfidf,test,0.003288237504697482,0.9558095238095238,0.7639321088790894
xgboost_tfidf,test,0.003288237504697482,0.9586666666666667,0.7554454207420349
xgboost_tfidf,test,0.0033821871476888386,0.9586666666666667,0.7546591758728027
xgboost_tfidf,test,0.0033821871476888386,0.9594285714285714,0.7531397342681885
xgboost_tfidf,test,0.0034761367906801953,0.9594285714285714,0.7521767020225525
xgboost_tfidf,test,0.0034761367906801953,0.9596190476190476,0.7515262365341187
xgboost_tfidf,test,0.0036640360766629085,0.9596190476190476,0.7506428360939026
xgboost_tfidf,test,0.0036640360766629085,0.96,0.7505391240119934
xgboost_tfidf,test,0.003757985719654265,0.96,0.7504071593284607
xgboost_tfidf,test,0.003757985719654265,0.9603809523809523,0.7499747276306152
xgboost_tfidf,test,0.0038519353626456218,0.9603809523809523,0.7493320107460022
xgboost_tfidf,test,0.0038519353626456218,0.9605714285714285,0.7485513091087341
xgboost_tfidf,test,0.003945885005636978,0.9605714285714285,0.7476193308830261
xgboost_tfidf,test,0.003945885005636978,0.9622857142857143,0.7418414950370789
xgboost_tfidf,test,0.004039834648628335,0.9622857142857143,0.7416623830795288
xgboost_tfidf,test,0.004039834648628335,0.9634285714285714,0.7392760515213013
xgboost_tfidf,test,0.004227733934611048,0.9634285714285714,0.738959550857544
xgboost_tfidf,test,0.004227733934611048,0.9636190476190476,0.7373133301734924
xgboost_tfidf,test,0.004321683577602405,0.9636190476190476,0.7371585965156555
xgboost_tfidf,test,0.004321683577602405,0.9638095238095238,0.737026572227478
xgboost_tfidf,test,0.004509582863585118,0.9638095238095238,0.7360840439796448
xgboost_tfidf,test,0.004509582863585118,0.9643809523809523,0.7340977191925049
xgboost_tfidf,test,0.004603532506576475,0.9643809523809523,0.7331984043121338
xgboost_tfidf,test,0.004603532506576475,0.9655238095238096,0.7309938073158264
xgboost_tfidf,test,0.004697482149567831,0.9655238095238096,0.729543924331665
xgboost_tfidf,test,0.004697482149567831,0.9657142857142857,0.7289012670516968
xgboost_tfidf,test,0.004885381435550545,0.9657142857142857,0.7282627820968628
xgboost_tfidf,test,0.004885381435550545,0.9659047619047619,0.7270434498786926
xgboost_tfidf,test,0.005167230364524615,0.9659047619047619,0.7244640588760376
xgboost_tfidf,test,0.005167230364524615,0.9668571428571429,0.7221865057945251
xgboost_tfidf,test,0.005261180007515971,0.9668571428571429,0.7198771238327026
xgboost_tfidf,test,0.005261180007515971,0.9672380952380952,0.7189193964004517
xgboost_tfidf,test,0.005355129650507328,0.9672380952380952,0.7182358503341675
xgboost_tfidf,test,0.005355129650507328,0.9678095238095238,0.7148540019989014
xgboost_tfidf,test,0.005636978579481398,0.9678095238095238,0.7133012413978577
xgboost_tfidf,test,0.005636978579481398,0.9685714285714285,0.7094413638114929
xgboost_tfidf,test,0.005730928222472754,0.9685714285714285,0.7087492942810059
xgboost_tfidf,test,0.005730928222472754,0.9687619047619047,0.7069881558418274
xgboost_tfidf,test,0.005824877865464111,0.9687619047619047,0.706412136554718
xgboost_tfidf,test,0.005824877865464111,0.9691428571428572,0.704918622970581
