fpr	tpr	threshold
0.0	0.0	inf
0.0	9.159186664224217e-05	-0.4158163368701935
0.0	0.0004579593332112108	-0.4748201370239258
4.508769556787952e-05	0.0004579593332112108	-0.47837838530540466
4.508769556787952e-05	0.0006411430664956952	-0.4858756959438324
9.017539113575905e-05	0.0006411430664956952	-0.4878048896789551
9.017539113575905e-05	0.0008243267997801795	-0.49526065587997437
0.00013526308670363857	0.001007510533064664	-0.5
0.00013526308670363857	0.0066862062648836785	-0.5533333420753479
0.00013526308670363857	0.006869389998168163	-0.5535714030265808
0.00013526308670363857	0.007144165598094889	-0.5555555820465088
0.0001803507822715181	0.007144165598094889	-0.5558659434318542
0.0001803507822715181	0.007876900531232826	-0.5590550899505615
0.00022543847783939764	0.007876900531232826	-0.5592592358589172
0.00022543847783939764	0.009617145997435428	-0.565625011920929
0.00022543847783939764	0.009800329730719912	-0.5657370686531067
0.00022543847783939764	0.010899432130426817	-0.5697211027145386
0.00027052617340727714	0.010899432130426817	-0.5704225301742554
0.00027052617340727714	0.011632167063564755	-0.5739436745643616
0.00027052617340727714	0.01181535079684924	-0.574404776096344
0.00027052617340727714	0.014471514929474263	-0.5828220844268799
0.00031561386897515666	0.014471514929474263	-0.5829787254333496
0.00031561386897515666	0.014837882396043231	-0.5833333134651184
0.00031561386897515666	0.015387433595896685	-0.5850515365600586
0.00031561386897515666	0.015570617329181169	-0.585106372833252
0.00031561386897515666	0.01566220919582341	-0.5857142806053162
0.00031561386897515666	0.015845392929107895	-0.5857987999916077
0.00031561386897515666	0.01602857666239238	-0.5862069129943848
0.00031561386897515666	0.016211760395676865	-0.5863636136054993
0.00031561386897515666	0.017768822128594982	-0.5896414518356323
0.00031561386897515666	0.017952005861879464	-0.5899280309677124
0.00031561386897515666	0.01813518959516395	-0.5906976461410522
0.00031561386897515666	0.018318373328448434	-0.591093122959137
0.00031561386897515666	0.0186847407950174	-0.5914633870124817
0.00031561386897515666	0.01895951639494413	-0.591549277305603
0.00031561386897515666	0.021340904927642425	-0.597122311592102
0.00031561386897515666	0.02152408866092691	-0.5974025726318359
0.00031561386897515666	0.02234841546070709	-0.5993589758872986
0.00031561386897515666	0.022623191060633815	-0.6000000238418579
0.00031561386897515666	0.022989558527202785	-0.6007194519042969
0.00031561386897515666	0.02326433412712951	-0.6007751822471619
0.00031561386897515666	0.024821395860047626	-0.6033755540847778
0.00031561386897515666	0.025187763326616597	-0.6037735939025879
0.00031561386897515666	0.025370947059901082	-0.6038461327552795
0.00031561386897515666	0.025645722659827806	-0.60447758436203
0.00031561386897515666	0.02582890639311229	-0.604651153087616
0.00031561386897515666	0.026378457592965743	-0.605555534362793
0.00031561386897515666	0.02656164132625023	-0.6055900454521179
0.00031561386897515666	0.02747755999267265	-0.606796145439148
0.00031561386897515666	0.027660743725957136	-0.6068376302719116
0.00031561386897515666	0.02775233559259938	-0.6069868803024292
0.00031561386897515666	0.02793551932588386	-0.6071428656578064
0.00031561386897515666	0.028027111192526103	-0.6073825359344482
0.00031561386897515666	0.028485070525737316	-0.607594907283783
0.00031561386897515666	0.028576662392379555	-0.6076388955116272
0.00031561386897515666	0.02875984612566404	-0.607692301273346
0.00031561386897515666	0.028851437992306283	-0.607758641242981
0.00031561386897515666	0.029217805458875253	-0.608208954334259
0.00031561386897515666	0.029858948525370948	-0.6091954112052917
0.00031561386897515666	0.030042132258655433	-0.6094890236854553
0.00031561386897515666	0.030225315991939915	-0.6095890402793884
0.0003607015645430362	0.030225315991939915	-0.6096256971359253
0.0003607015645430362	0.030316907858582157	-0.6096774339675903
0.0003607015645430362	0.030683275325151128	-0.6098484992980957
0.0003607015645430362	0.030958050925077852	-0.6100000143051147
0.0003607015645430362	0.031141234658362337	-0.6105769276618958
0.0003607015645430362	0.031507602124931304	-0.6107142567634583
0.0003607015645430362	0.03169078585821579	-0.6107594966888428
0.00040578926011091576	0.031965561458142513	-0.6111111044883728
0.00040578926011091576	0.032148745191427	-0.6114130616188049
0.00040578926011091576	0.03288148012456494	-0.6126482486724854
0.00040578926011091576	0.033064663857849425	-0.6126760840415955
0.00040578926011091576	0.03379739879098736	-0.613545835018158
0.0004508769556787953	0.03407217439091409	-0.6136363744735718
0.0004508769556787953	0.03425535812419857	-0.6139705777168274
0.0004508769556787953	0.0345301337241253	-0.6140939593315125
0.0004508769556787953	0.03462172559076754	-0.614130437374115
0.0004508769556787953	0.03480490932405202	-0.614503800868988
0.0004508769556787953	0.035171276790620994	-0.6150627732276917
0.0004508769556787953	0.03590401172375893	-0.6156716346740723
0.0004508769556787953	0.0362703791903279	-0.6164383292198181
0.0004508769556787953	0.03645356292361238	-0.61654132604599
0.0004508769556787953	0.03663674665689687	-0.6170212626457214
0.0004508769556787953	0.03681993039018135	-0.6171171069145203
0.0004508769556787953	0.03709470599010808	-0.617241382598877
0.0004508769556787953	0.0373694815900348	-0.6174242496490479
0.0004508769556787953	0.03755266532331929	-0.6176470518112183
0.0004508769556787953	0.03764425718996153	-0.6178571581840515
0.0004508769556787953	0.03782744092324602	-0.6180124282836914
0.0004508769556787953	0.0380106246565305	-0.6185185313224792
0.0004508769556787953	0.03819380838981498	-0.6190476417541504
0.0004508769556787953	0.03828540025645723	-0.6193181872367859
0.0004508769556787953	0.03856017585638395	-0.6194030046463013
0.0004508769556787953	0.03892654332295292	-0.6199095249176025
0.0004508769556787953	0.03920131892287965	-0.6200000047683716
0.0004508769556787953	0.03947609452280638	-0.6201550364494324
0.0004508769556787953	0.039659278256090856	-0.6202531456947327
0.0004508769556787953	0.03993405385601759	-0.6208053827285767
0.0004508769556787953	0.04011723758930207	-0.6208333373069763
0.0004508769556787953	0.04030042132258656	-0.6211180090904236
0.0004508769556787953	0.04057519692251328	-0.6212121248245239
0.0004508769556787953	0.04103315625572449	-0.6218487620353699
0.0004508769556787953	0.04121633998900898	-0.621874988079071
0.0004508769556787953	0.04139952372229346	-0.6220472455024719
0.0004508769556787953	0.041674299322220186	-0.6223021745681763
0.0004508769556787953	0.042040666788789156	-0.6225165724754333
0.0004508769556787953	0.04222385052207364	-0.6225806474685669
0.0004508769556787953	0.04240703425535813	-0.6227272748947144
0.0004959646512466747	0.04240703425535813	-0.6229507923126221
0.0004959646512466747	0.04277340172192709	-0.6231883764266968
0.0004959646512466747	0.042956585455211575	-0.6232394576072693
0.0004959646512466747	0.04304817732185382	-0.6232557892799377
0.0004959646512466747	0.043322952921780546	-0.6232876777648926
0.0004959646512466747	0.043414544788422785	-0.6233333349227905
0.0004959646512466747	0.04359772852170727	-0.6233766078948975
0.0004959646512466747	0.044147279721560725	-0.6239669322967529
0.0004959646512466747	0.04442205532148745	-0.6240310072898865
0.0004959646512466747	0.044605239054771935	-0.6241610646247864
0.0004959646512466747	0.044971606521340905	-0.6241829991340637
0.0004959646512466747	0.045063198387983144	-0.6243780851364136
0.0004959646512466747	0.04607070892104781	-0.625
0.0004959646512466747	0.046986627587470235	-0.6267281174659729
0.0004959646512466747	0.04726140318739696	-0.6267605423927307
0.0004959646512466747	0.047536178787323684	-0.6269230842590332
0.0005410523468145543	0.04762777065396593	-0.6270492076873779
0.0005410523468145543	0.048268913720461624	-0.6278026700019836
0.0005410523468145543	0.04854368932038835	-0.6279069781303406
0.0005410523468145543	0.048635281187030595	-0.628125011920929
0.0005410523468145543	0.04891005678695732	-0.6282051205635071
0.0005410523468145543	0.04927642425352629	-0.6284722089767456
0.0005410523468145543	0.04936801612016853	-0.6286919713020325
0.0005410523468145543	0.049551199853453014	-0.6287878751754761
0.0005410523468145543	0.04964279172009525	-0.6288209557533264
0.0005861400423824338	0.0497343835867375	-0.6290322542190552
0.0005861400423824338	0.05000915918666422	-0.6291390657424927
