fpr	tpr	threshold
0.0	0.0	inf
0.0	9.165902841429881e-05	-0.25724637508392334
0.0	0.00036663611365719525	-0.4611872136592865
9.017539113575905e-05	0.00036663611365719525	-0.4901960790157318
0.00013526308670363857	0.00045829514207149406	-0.5
0.00013526308670363857	0.0010999083409715857	-0.5461847186088562
0.0001803507822715181	0.0010999083409715857	-0.5527777671813965
0.0001803507822715181	0.0011915673693858844	-0.5544554591178894
0.00022543847783939764	0.0011915673693858844	-0.5551470518112183
0.00022543847783939764	0.0016498625114573786	-0.5695067048072815
0.00027052617340727714	0.0016498625114573786	-0.5704225301742554
0.00027052617340727714	0.0018331805682859762	-0.5819209218025208
0.00031561386897515666	0.001924839596700275	-0.5829787254333496
0.00031561386897515666	0.002749770852428964	-0.6094890236854553
0.0003607015645430362	0.002749770852428964	-0.6096256971359253
0.0003607015645430362	0.0028414298808432633	-0.6102150678634644
0.0004508769556787953	0.0028414298808432633	-0.6130653023719788
0.0004508769556787953	0.003299725022914757	-0.6214689016342163
0.0004959646512466747	0.003299725022914757	-0.6229507923126221
0.0004959646512466747	0.003941338221814849	-0.6283186078071594
0.0005410523468145543	0.003941338221814849	-0.6290322542190552
0.0005410523468145543	0.004032997250229147	-0.6293103694915771
0.0005861400423824338	0.004124656278643446	-0.6296296119689941
0.0006312277379503133	0.004124656278643446	-0.6298342347145081
0.0006312277379503133	0.004674610449129239	-0.6374045610427856
0.0006763154335181928	0.004674610449129239	-0.637499988079071
0.0006763154335181928	0.004766269477543538	-0.6385542154312134
0.0007664908246539519	0.004766269477543538	-0.6404958963394165
0.0007664908246539519	0.006049495875343721	-0.6484375
0.0008115785202218315	0.006049495875343721	-0.6489796042442322
0.0008115785202218315	0.006232813932172319	-0.6519337296485901
0.0009017539113575906	0.006232813932172319	-0.6535087823867798
0.0009017539113575906	0.006599450045829514	-0.6557376980781555
0.0009468416069254701	0.006599450045829514	-0.6557971239089966
0.0009468416069254701	0.0068744271310724105	-0.6595091819763184
0.0009468416069254701	0.007057745187901008	-0.6607142686843872
0.0009468416069254701	0.008065994500458295	-0.6636771559715271
0.0009919293024933495	0.008065994500458295	-0.6639999747276306
0.0009919293024933495	0.008340971585701192	-0.6655844449996948
0.0010370169980612291	0.008340971585701192	-0.6678321957588196
0.0010370169980612291	0.008524289642529789	-0.6688741445541382
0.0010370169980612291	0.008799266727772686	-0.6699346303939819
